,game_name,game_url,game_rank,jam_url,participants,submissions,host,game_score
42385,Where Wolf?,https://gugames.itch.io/where-wolf,4,https://itch.io/jam/adventure-jam-2022,882,97,https://fenderbenter.itch.io,0.041237113402061855
42478,Hero Builder,https://vegetato.itch.io/hero-builder,1,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.004901960784313725
42479,Brick City: Earthquake rescue,https://tulenvaki.itch.io/brick-city-earthquake-rescue,2,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.00980392156862745
42480,Ruined Ruins,https://leebeegames.itch.io/ruined-ruins,3,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.014705882352941176
42481,Village Keeper,https://minzaogames.itch.io/village-keeper,4,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.0196078431372549
42482,CHAOS MIKE,https://tomekk06.itch.io/chaos-mike,5,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.024509803921568627
42483,//TO:DO,https://arthuro5555.itch.io/todo-finishthegame,6,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.029411764705882353
42484,Northburg: GameJam Edition,https://harnarinder.itch.io/northburg,7,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.03431372549019608
42485,Treta Tetris,https://gustavoraposo.itch.io/treta-tetris,8,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.0392156862745098
42486,Techno Towers - For GDevelop Jam #1,https://fatalexit.itch.io/techno-towers,9,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.04411764705882353
42487,Dioecesis,https://maeli.itch.io/dioecesis,10,https://itch.io/jam/gdevelop-game-jam-1,882,204,https://gdevelopapp.itch.io,0.049019607843137254
42681,Spark,https://mitchcoote.itch.io/spark,1,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.005405405405405406
42682,Steamship: Race for Davy Jones' Treasure,https://jasontherand.itch.io/gogodot2,2,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.010810810810810811
42683,Photon's Journey,https://tinygodzilla.itch.io/photons-journey,3,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.016216216216216217
42684,Coffee Fusion 5000 Volt,https://teamsimona.itch.io/coffee-fusion-5000-volt,4,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.021621621621621623
42685,240V,https://fuchsia-studios.itch.io/240v,5,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.02702702702702703
42686,Alivewire,https://afthen.itch.io/alivewire,6,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.032432432432432434
42687,Six Days at J.U.D.Y.,https://levitywell.itch.io/six-days-at-judy,7,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.03783783783783784
42688,Capacity,https://jonathanball.itch.io/go-godot-jam-2,8,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.043243243243243246
42689,Meltdown,https://starlane-studios.itch.io/meltdown,9,https://itch.io/jam/go-godot-jam-2,876,185,https://redefine-gamedev.itch.io,0.04864864864864865
